youtube_id,split,label,label_id,clip_relpath
RMjwlqXpizs,train,playing piano,8,clips/train/008_playing_piano/RMjwlqXpizs_000030.mp4
SQz29-4O6u0,train,playing piano,8,clips/train/008_playing_piano/SQz29-4O6u0_000030.mp4
TFT71EbrX7E,train,playing piano,8,clips/train/008_playing_piano/TFT71EbrX7E_000030.mp4
VwDiS_f7_Iw,train,playing piano,8,clips/train/008_playing_piano/VwDiS_f7_Iw_000180.mp4
WRTXg_7p3Hk,train,playing piano,8,clips/train/008_playing_piano/WRTXg_7p3Hk_000250.mp4
W_mhHAT62vo,train,playing piano,8,clips/train/008_playing_piano/W_mhHAT62vo_000580.mp4
XgedJ2oFMdE,train,playing piano,8,clips/train/008_playing_piano/XgedJ2oFMdE_000000.mp4
XhuPboWmEag,train,playing piano,8,clips/train/008_playing_piano/XhuPboWmEag_000010.mp4
XyxSWAugWs8,train,playing piano,8,clips/train/008_playing_piano/XyxSWAugWs8_000130.mp4
YWK5lEbVyOQ,train,playing piano,8,clips/train/008_playing_piano/YWK5lEbVyOQ_000190.mp4
YssVIZbWyOo,train,playing piano,8,clips/train/008_playing_piano/YssVIZbWyOo_000100.mp4
_Nz7aasD2tk,train,playing piano,8,clips/train/008_playing_piano/_Nz7aasD2tk_000247.mp4
_R8td2L0Bx4,train,playing piano,8,clips/train/008_playing_piano/_R8td2L0Bx4_000270.mp4
_feNEmomM7k,train,playing piano,8,clips/train/008_playing_piano/_feNEmomM7k_000130.mp4
_lFcPAJBIoQ,train,playing piano,8,clips/train/008_playing_piano/_lFcPAJBIoQ_000050.mp4
bAWbEmzOMro,train,playing piano,8,clips/train/008_playing_piano/bAWbEmzOMro_000030.mp4
cC7MqR44SMc,train,playing piano,8,clips/train/008_playing_piano/cC7MqR44SMc_000050.mp4
eax9uKSAKrA,train,playing piano,8,clips/train/008_playing_piano/eax9uKSAKrA_000100.mp4
etdn0UDix1g,train,playing piano,8,clips/train/008_playing_piano/etdn0UDix1g_000050.mp4
fLyz28viow4,train,playing piano,8,clips/train/008_playing_piano/fLyz28viow4_000000.mp4
fTto3sY3LH8,train,playing piano,8,clips/train/008_playing_piano/fTto3sY3LH8_000030.mp4
gMOrQ5ScW3Y,train,playing piano,8,clips/train/008_playing_piano/gMOrQ5ScW3Y_000030.mp4
greDhc1Tl-M,train,playing piano,8,clips/train/008_playing_piano/greDhc1Tl-M_000080.mp4
i46pu574b8k,train,playing piano,8,clips/train/008_playing_piano/i46pu574b8k_000200.mp4
i9jyDl1ltJk,train,playing piano,8,clips/train/008_playing_piano/i9jyDl1ltJk_000410.mp4
n6PsRVMWfbg,train,playing piano,8,clips/train/008_playing_piano/n6PsRVMWfbg_000100.mp4
oxBBPdHNQLs,train,playing piano,8,clips/train/008_playing_piano/oxBBPdHNQLs_000050.mp4
p7rPHVkcRLI,train,playing piano,8,clips/train/008_playing_piano/p7rPHVkcRLI_000026.mp4
pXFZduavsH0,train,playing piano,8,clips/train/008_playing_piano/pXFZduavsH0_000016.mp4
pYa-LrWt97Q,train,playing piano,8,clips/train/008_playing_piano/pYa-LrWt97Q_000300.mp4
ph5lJPxQfZY,train,playing piano,8,clips/train/008_playing_piano/ph5lJPxQfZY_000010.mp4
qQnBgus62u8,train,playing piano,8,clips/train/008_playing_piano/qQnBgus62u8_000080.mp4
qgqhS2QjAbk,train,playing piano,8,clips/train/008_playing_piano/qgqhS2QjAbk_000360.mp4
qpPtQFjPEZc,train,playing piano,8,clips/train/008_playing_piano/qpPtQFjPEZc_000200.mp4
rCKxsIQ03hI,train,playing piano,8,clips/train/008_playing_piano/rCKxsIQ03hI_000050.mp4
toDDCvIk9kM,train,playing piano,8,clips/train/008_playing_piano/toDDCvIk9kM_000090.mp4
uhoMycuZ8zw,train,playing piano,8,clips/train/008_playing_piano/uhoMycuZ8zw_000020.mp4
vHgO0QBaBYQ,train,playing piano,8,clips/train/008_playing_piano/vHgO0QBaBYQ_000020.mp4
vVndCE9DWb0,train,playing piano,8,clips/train/008_playing_piano/vVndCE9DWb0_000190.mp4
vbo4BrVQn-c,train,playing piano,8,clips/train/008_playing_piano/vbo4BrVQn-c_000000.mp4
wIwML67Co7E,train,playing piano,8,clips/train/008_playing_piano/wIwML67Co7E_000080.mp4
wKzibne0RHI,train,playing piano,8,clips/train/008_playing_piano/wKzibne0RHI_000000.mp4
wp42zncDDOw,train,playing piano,8,clips/train/008_playing_piano/wp42zncDDOw_000130.mp4
ywYLMe6y-S0,train,playing piano,8,clips/train/008_playing_piano/ywYLMe6y-S0_000040.mp4
zW6Vv5z8U8s,train,playing piano,8,clips/train/008_playing_piano/zW6Vv5z8U8s_000000.mp4
zrLsaYPLtEE,train,playing piano,8,clips/train/008_playing_piano/zrLsaYPLtEE_000170.mp4
zvofIDLxn3I,train,playing piano,8,clips/train/008_playing_piano/zvofIDLxn3I_000060.mp4
-a5i-QtMzok,train,playing saxophone,9,clips/train/009_playing_saxophone/-a5i-QtMzok_000030.mp4
-m_zWYs2Yd0,train,playing saxophone,9,clips/train/009_playing_saxophone/-m_zWYs2Yd0_000006.mp4
1cAfNhgN2YU,train,playing saxophone,9,clips/train/009_playing_saxophone/1cAfNhgN2YU_000030.mp4
2UtsZXYAtlI,train,playing saxophone,9,clips/train/009_playing_saxophone/2UtsZXYAtlI_000150.mp4
3Z1Q5kk-W3o,train,playing saxophone,9,clips/train/009_playing_saxophone/3Z1Q5kk-W3o_000016.mp4
3e8ECt9wF5Y,train,playing saxophone,9,clips/train/009_playing_saxophone/3e8ECt9wF5Y_000015.mp4
3e8ECt9wF5Y,train,playing saxophone,9,clips/train/009_playing_saxophone/3e8ECt9wF5Y_000061.mp4
4I0THFLalrI,train,playing saxophone,9,clips/train/009_playing_saxophone/4I0THFLalrI_000010.mp4
4_XqzwVds1w,train,playing saxophone,9,clips/train/009_playing_saxophone/4_XqzwVds1w_000180.mp4
6oZeqwlsaHA,train,playing saxophone,9,clips/train/009_playing_saxophone/6oZeqwlsaHA_000470.mp4
7CUOPhojCzo,train,playing saxophone,9,clips/train/009_playing_saxophone/7CUOPhojCzo_000179.mp4
7xrZ5At5bG4,train,playing saxophone,9,clips/train/009_playing_saxophone/7xrZ5At5bG4_000270.mp4
9holo8MzqgQ,train,playing saxophone,9,clips/train/009_playing_saxophone/9holo8MzqgQ_000150.mp4
9kh3cF9Nx8Y,train,playing saxophone,9,clips/train/009_playing_saxophone/9kh3cF9Nx8Y_000081.mp4
AADRFZxFFp4,train,playing saxophone,9,clips/train/009_playing_saxophone/AADRFZxFFp4_000091.mp4
AaQZ4CBOYdw,train,playing saxophone,9,clips/train/009_playing_saxophone/AaQZ4CBOYdw_000017.mp4
BbYV4EFGF18,train,playing saxophone,9,clips/train/009_playing_saxophone/BbYV4EFGF18_000017.mp4
BgAHq_n2Gi8,train,playing saxophone,9,clips/train/009_playing_saxophone/BgAHq_n2Gi8_000030.mp4
C0aY07UYstY,train,playing saxophone,9,clips/train/009_playing_saxophone/C0aY07UYstY_000070.mp4
CSvCbqeCAP0,train,playing saxophone,9,clips/train/009_playing_saxophone/CSvCbqeCAP0_000140.mp4
ChxuCjn8xV8,train,playing saxophone,9,clips/train/009_playing_saxophone/ChxuCjn8xV8_000030.mp4
DXT6zby3jKY,train,playing saxophone,9,clips/train/009_playing_saxophone/DXT6zby3jKY_000164.mp4
DgTdXlp0hEM,train,playing saxophone,9,clips/train/009_playing_saxophone/DgTdXlp0hEM_000020.mp4
GE6eG121KaA,train,playing saxophone,9,clips/train/009_playing_saxophone/GE6eG121KaA_000315.mp4
GzLjRlNLroo,train,playing saxophone,9,clips/train/009_playing_saxophone/GzLjRlNLroo_000002.mp4
HWZCFazROzM,train,playing saxophone,9,clips/train/009_playing_saxophone/HWZCFazROzM_000210.mp4
J3mjel2hB9I,train,playing saxophone,9,clips/train/009_playing_saxophone/J3mjel2hB9I_000321.mp4
JS3HYkQhmjQ,train,playing saxophone,9,clips/train/009_playing_saxophone/JS3HYkQhmjQ_000170.mp4
JTfNPh9jkM8,train,playing saxophone,9,clips/train/009_playing_saxophone/JTfNPh9jkM8_000070.mp4
KF7fMz4jgBo,train,playing saxophone,9,clips/train/009_playing_saxophone/KF7fMz4jgBo_000020.mp4
M_SyHepXA5M,train,playing saxophone,9,clips/train/009_playing_saxophone/M_SyHepXA5M_000000.mp4
N9fdThl9_x4,train,playing saxophone,9,clips/train/009_playing_saxophone/N9fdThl9_x4_000190.mp4
QJ2fWnB4U64,train,playing saxophone,9,clips/train/009_playing_saxophone/QJ2fWnB4U64_000020.mp4
Qlj2HEcX05Q,train,playing saxophone,9,clips/train/009_playing_saxophone/Qlj2HEcX05Q_000136.mp4
Qlj2HEcX05Q,train,playing saxophone,9,clips/train/009_playing_saxophone/Qlj2HEcX05Q_000150.mp4
RHIiYOH0pfE,train,playing saxophone,9,clips/train/009_playing_saxophone/RHIiYOH0pfE_000044.mp4
RhLytKCcXZ8,train,playing saxophone,9,clips/train/009_playing_saxophone/RhLytKCcXZ8_000250.mp4
SeDwIzZp6EE,train,playing saxophone,9,clips/train/009_playing_saxophone/SeDwIzZp6EE_000270.mp4
SpdgL_OBU-Q,train,playing saxophone,9,clips/train/009_playing_saxophone/SpdgL_OBU-Q_000170.mp4
TAi8XAGEf4o,train,playing saxophone,9,clips/train/009_playing_saxophone/TAi8XAGEf4o_000010.mp4
U0aMvCfXYxE,train,playing saxophone,9,clips/train/009_playing_saxophone/U0aMvCfXYxE_000050.mp4
UILVmeDTVTg,train,playing saxophone,9,clips/train/009_playing_saxophone/UILVmeDTVTg_000230.mp4
UNqjIZP3AvE,train,playing saxophone,9,clips/train/009_playing_saxophone/UNqjIZP3AvE_000150.mp4
UbKR_G45BaU,train,playing saxophone,9,clips/train/009_playing_saxophone/UbKR_G45BaU_000030.mp4
Uz8uBvFY0k4,train,playing saxophone,9,clips/train/009_playing_saxophone/Uz8uBvFY0k4_000260.mp4
VCphyeB6g58,train,playing saxophone,9,clips/train/009_playing_saxophone/VCphyeB6g58_000114.mp4
WEnAOcGu6uQ,train,playing saxophone,9,clips/train/009_playing_saxophone/WEnAOcGu6uQ_000080.mp4
X3eALxiMoxg,train,playing saxophone,9,clips/train/009_playing_saxophone/X3eALxiMoxg_000120.mp4
ZS3baXd4imI,train,playing saxophone,9,clips/train/009_playing_saxophone/ZS3baXd4imI_000046.mp4
_obGj4Vnr7c,train,playing saxophone,9,clips/train/009_playing_saxophone/_obGj4Vnr7c_000260.mp4
ayCTo-NKmXI,train,playing saxophone,9,clips/train/009_playing_saxophone/ayCTo-NKmXI_000040.mp4
bf9prVAYH00,train,playing saxophone,9,clips/train/009_playing_saxophone/bf9prVAYH00_000132.mp4
cKpJX-Bd_yc,train,playing saxophone,9,clips/train/009_playing_saxophone/cKpJX-Bd_yc_000024.mp4
d-Ny3eN2054,train,playing saxophone,9,clips/train/009_playing_saxophone/d-Ny3eN2054_000000.mp4
d-Ny3eN2054,train,playing saxophone,9,clips/train/009_playing_saxophone/d-Ny3eN2054_000047.mp4
d-UQr-8UEUY,train,playing saxophone,9,clips/train/009_playing_saxophone/d-UQr-8UEUY_000000.mp4
dHF3CyOr2VY,train,playing saxophone,9,clips/train/009_playing_saxophone/dHF3CyOr2VY_000100.mp4
eJoeX4igN24,train,playing saxophone,9,clips/train/009_playing_saxophone/eJoeX4igN24_000190.mp4
eaVFZjVGXhk,train,playing saxophone,9,clips/train/009_playing_saxophone/eaVFZjVGXhk_000070.mp4
ef_lWgXBXZI,train,playing saxophone,9,clips/train/009_playing_saxophone/ef_lWgXBXZI_000015.mp4
egDeJe_n3_U,train,playing saxophone,9,clips/train/009_playing_saxophone/egDeJe_n3_U_000278.mp4
f5h9fSOexqw,train,playing saxophone,9,clips/train/009_playing_saxophone/f5h9fSOexqw_000270.mp4
fn5kOGMj4IE,train,playing saxophone,9,clips/train/009_playing_saxophone/fn5kOGMj4IE_000220.mp4
fuCZDUb7w78,train,playing saxophone,9,clips/train/009_playing_saxophone/fuCZDUb7w78_000001.mp4
gQTUPsGNWAU,train,playing saxophone,9,clips/train/009_playing_saxophone/gQTUPsGNWAU_000054.mp4
gQTUPsGNWAU,train,playing saxophone,9,clips/train/009_playing_saxophone/gQTUPsGNWAU_000102.mp4
gV7ca6oVY3Y,train,playing saxophone,9,clips/train/009_playing_saxophone/gV7ca6oVY3Y_000000.mp4
gjx1BmOGv24,train,playing saxophone,9,clips/train/009_playing_saxophone/gjx1BmOGv24_000004.mp4
hOEM3nT38fc,train,playing saxophone,9,clips/train/009_playing_saxophone/hOEM3nT38fc_000000.mp4
iJtqEcVndD4,train,playing saxophone,9,clips/train/009_playing_saxophone/iJtqEcVndD4_000450.mp4
jZ-guxYSD2E,train,playing saxophone,9,clips/train/009_playing_saxophone/jZ-guxYSD2E_000320.mp4
jZjP1r6EqWQ,train,playing saxophone,9,clips/train/009_playing_saxophone/jZjP1r6EqWQ_000038.mp4
jlWjLRSj8v0,train,playing saxophone,9,clips/train/009_playing_saxophone/jlWjLRSj8v0_000050.mp4
kGcBYvx3NwQ,train,playing saxophone,9,clips/train/009_playing_saxophone/kGcBYvx3NwQ_000000.mp4
lOjC7F2oFUY,train,playing saxophone,9,clips/train/009_playing_saxophone/lOjC7F2oFUY_000200.mp4
lwrbO726S50,train,playing saxophone,9,clips/train/009_playing_saxophone/lwrbO726S50_000050.mp4
m0nuZ_YuJPk,train,playing saxophone,9,clips/train/009_playing_saxophone/m0nuZ_YuJPk_000140.mp4
pIv47z5eewY,train,playing saxophone,9,clips/train/009_playing_saxophone/pIv47z5eewY_000020.mp4
r0w9EWfjpHE,train,playing saxophone,9,clips/train/009_playing_saxophone/r0w9EWfjpHE_000020.mp4
r3efoOW-I7o,train,playing saxophone,9,clips/train/009_playing_saxophone/r3efoOW-I7o_000124.mp4
rayTqLfYdfM,train,playing saxophone,9,clips/train/009_playing_saxophone/rayTqLfYdfM_000140.mp4
s4MaV86PUVk,train,playing saxophone,9,clips/train/009_playing_saxophone/s4MaV86PUVk_000030.mp4
sQ9fyZsa978,train,playing saxophone,9,clips/train/009_playing_saxophone/sQ9fyZsa978_000400.mp4
u73N5vrRyvo,train,playing saxophone,9,clips/train/009_playing_saxophone/u73N5vrRyvo_000230.mp4
vnm5K2VUyLM,train,playing saxophone,9,clips/train/009_playing_saxophone/vnm5K2VUyLM_000140.mp4
w-V61y1iOfs,train,playing saxophone,9,clips/train/009_playing_saxophone/w-V61y1iOfs_000080.mp4
w6axcfzezZw,train,playing saxophone,9,clips/train/009_playing_saxophone/w6axcfzezZw_000625.mp4
wJa6aGi28YY,train,playing saxophone,9,clips/train/009_playing_saxophone/wJa6aGi28YY_000220.mp4
xdEqlK2WQe0,train,playing saxophone,9,clips/train/009_playing_saxophone/xdEqlK2WQe0_000100.mp4
xhP6cHV_6fI,train,playing saxophone,9,clips/train/009_playing_saxophone/xhP6cHV_6fI_000170.mp4
-aAH60DpXNg,train,playing trombone,10,clips/train/010_playing_trombone/-aAH60DpXNg_000024.mp4
-e21Kzh-dEU,train,playing trombone,10,clips/train/010_playing_trombone/-e21Kzh-dEU_000091.mp4
-eU5l9eIJnU,train,playing trombone,10,clips/train/010_playing_trombone/-eU5l9eIJnU_000120.mp4
01qB_Lg2wcQ,train,playing trombone,10,clips/train/010_playing_trombone/01qB_Lg2wcQ_000020.mp4
0gQnoiBH0Cw,train,playing trombone,10,clips/train/010_playing_trombone/0gQnoiBH0Cw_000010.mp4
24D0hdwUWQc,train,playing trombone,10,clips/train/010_playing_trombone/24D0hdwUWQc_000056.mp4
35k9uUWolvg,train,playing trombone,10,clips/train/010_playing_trombone/35k9uUWolvg_000030.mp4
4DXzX4Jt-DM,train,playing trombone,10,clips/train/010_playing_trombone/4DXzX4Jt-DM_000030.mp4
4XLoFz6fGng,train,playing trombone,10,clips/train/010_playing_trombone/4XLoFz6fGng_000042.mp4
4_YdkUoYXxg,train,playing trombone,10,clips/train/010_playing_trombone/4_YdkUoYXxg_000360.mp4
66e38paUGRs,train,playing trombone,10,clips/train/010_playing_trombone/66e38paUGRs_000100.mp4
6CLcrXCpm14,train,playing trombone,10,clips/train/010_playing_trombone/6CLcrXCpm14_000370.mp4
7_jwqYRhXek,train,playing trombone,10,clips/train/010_playing_trombone/7_jwqYRhXek_000032.mp4
7gETW5FOQBk,train,playing trombone,10,clips/train/010_playing_trombone/7gETW5FOQBk_000300.mp4
8ne9IEoqjQ4,train,playing trombone,10,clips/train/010_playing_trombone/8ne9IEoqjQ4_000331.mp4
90_adG-QB8o,train,playing trombone,10,clips/train/010_playing_trombone/90_adG-QB8o_000092.mp4
90_adG-QB8o,train,playing trombone,10,clips/train/010_playing_trombone/90_adG-QB8o_000115.mp4
9c3yGt-6LlU,train,playing trombone,10,clips/train/010_playing_trombone/9c3yGt-6LlU_000212.mp4
AB9pc5f9jKs,train,playing trombone,10,clips/train/010_playing_trombone/AB9pc5f9jKs_000030.mp4
AdRY5pkPWqc,train,playing trombone,10,clips/train/010_playing_trombone/AdRY5pkPWqc_000050.mp4
AxbQlS7ZR88,train,playing trombone,10,clips/train/010_playing_trombone/AxbQlS7ZR88_000030.mp4
B3mlE_EETKQ,train,playing trombone,10,clips/train/010_playing_trombone/B3mlE_EETKQ_000170.mp4
BF9WHtZTX20,train,playing trombone,10,clips/train/010_playing_trombone/BF9WHtZTX20_000177.mp4
BIZTvT21e5A,train,playing trombone,10,clips/train/010_playing_trombone/BIZTvT21e5A_000100.mp4
BP37C-enwTE,train,playing trombone,10,clips/train/010_playing_trombone/BP37C-enwTE_000030.mp4
BZUK282Rod8,train,playing trombone,10,clips/train/010_playing_trombone/BZUK282Rod8_000030.mp4
BddoetSqtqU,train,playing trombone,10,clips/train/010_playing_trombone/BddoetSqtqU_000012.mp4
CB4bMhvNMNo,train,playing trombone,10,clips/train/010_playing_trombone/CB4bMhvNMNo_000130.mp4
CsZbo7CaoTM,train,playing trombone,10,clips/train/010_playing_trombone/CsZbo7CaoTM_000370.mp4
DiGs4vXYiiM,train,playing trombone,10,clips/train/010_playing_trombone/DiGs4vXYiiM_000181.mp4
DzgEQIahbw4,train,playing trombone,10,clips/train/010_playing_trombone/DzgEQIahbw4_000026.mp4
FAOcP1bpKIo,train,playing trombone,10,clips/train/010_playing_trombone/FAOcP1bpKIo_000020.mp4
F_cl_MRDEs0,train,playing trombone,10,clips/train/010_playing_trombone/F_cl_MRDEs0_000030.mp4
GL5tAz0bzSU,train,playing trombone,10,clips/train/010_playing_trombone/GL5tAz0bzSU_000495.mp4
GejHYhY5wUI,train,playing trombone,10,clips/train/010_playing_trombone/GejHYhY5wUI_000050.mp4
GjpDz-S6eDQ,train,playing trombone,10,clips/train/010_playing_trombone/GjpDz-S6eDQ_000020.mp4
HRe6-Vgsj6Y,train,playing trombone,10,clips/train/010_playing_trombone/HRe6-Vgsj6Y_000225.mp4
I-8E1-FbF2w,train,playing trombone,10,clips/train/010_playing_trombone/I-8E1-FbF2w_000127.mp4
JV7a0THPs7E,train,playing trombone,10,clips/train/010_playing_trombone/JV7a0THPs7E_000021.mp4
MCCvmWstdiE,train,playing trombone,10,clips/train/010_playing_trombone/MCCvmWstdiE_000280.mp4
MILB0ojcL-o,train,playing trombone,10,clips/train/010_playing_trombone/MILB0ojcL-o_000084.mp4
Oipg71dSem0,train,playing trombone,10,clips/train/010_playing_trombone/Oipg71dSem0_000062.mp4
S_8tannkbsc,train,playing trombone,10,clips/train/010_playing_trombone/S_8tannkbsc_000170.mp4
SpQrsOXoXn4,train,playing trombone,10,clips/train/010_playing_trombone/SpQrsOXoXn4_000199.mp4
T_jS41vr7TM,train,playing trombone,10,clips/train/010_playing_trombone/T_jS41vr7TM_000050.mp4
WPVS-8AmMVk,train,playing trombone,10,clips/train/010_playing_trombone/WPVS-8AmMVk_000180.mp4
Wi9US6QPQao,train,playing trombone,10,clips/train/010_playing_trombone/Wi9US6QPQao_000053.mp4
WsdmYf8555I,train,playing trombone,10,clips/train/010_playing_trombone/WsdmYf8555I_000080.mp4
XZT323A6HyM,train,playing trombone,10,clips/train/010_playing_trombone/XZT323A6HyM_000062.mp4
Y9t2qrL9Q7I,train,playing trombone,10,clips/train/010_playing_trombone/Y9t2qrL9Q7I_000094.mp4
ZL_I3tZ_7_U,train,playing trombone,10,clips/train/010_playing_trombone/ZL_I3tZ_7_U_000065.mp4
axgIFmks7NA,train,playing trombone,10,clips/train/010_playing_trombone/axgIFmks7NA_000002.mp4
bJAD0lu13GI,train,playing trombone,10,clips/train/010_playing_trombone/bJAD0lu13GI_000014.mp4
cMdnie91zp4,train,playing trombone,10,clips/train/010_playing_trombone/cMdnie91zp4_000238.mp4
cT8_aI_UgQ0,train,playing trombone,10,clips/train/010_playing_trombone/cT8_aI_UgQ0_000090.mp4
cwftDAYB5Bw,train,playing trombone,10,clips/train/010_playing_trombone/cwftDAYB5Bw_000000.mp4
dBBPr-87GQ0,train,playing trombone,10,clips/train/010_playing_trombone/dBBPr-87GQ0_000000.mp4
d_lINPhBaV0,train,playing trombone,10,clips/train/010_playing_trombone/d_lINPhBaV0_000030.mp4
du_EYG4422E,train,playing trombone,10,clips/train/010_playing_trombone/du_EYG4422E_000011.mp4
eBqjyVgu1GQ,train,playing trombone,10,clips/train/010_playing_trombone/eBqjyVgu1GQ_000030.mp4
enF1Ns5zldw,train,playing trombone,10,clips/train/010_playing_trombone/enF1Ns5zldw_000450.mp4
gPjtV2oaPFA,train,playing trombone,10,clips/train/010_playing_trombone/gPjtV2oaPFA_000030.mp4
h0CCPYOWv1Y,train,playing trombone,10,clips/train/010_playing_trombone/h0CCPYOWv1Y_000039.mp4
h2v2yo7jr3U,train,playing trombone,10,clips/train/010_playing_trombone/h2v2yo7jr3U_000126.mp4
h3OmfPODZnY,train,playing trombone,10,clips/train/010_playing_trombone/h3OmfPODZnY_000120.mp4
iG6VZnA4740,train,playing trombone,10,clips/train/010_playing_trombone/iG6VZnA4740_000100.mp4
ij4tD7cMifA,train,playing trombone,10,clips/train/010_playing_trombone/ij4tD7cMifA_000390.mp4
jCx3lxMOG5U,train,playing trombone,10,clips/train/010_playing_trombone/jCx3lxMOG5U_000160.mp4
k9YUi3UhEPQ,train,playing trombone,10,clips/train/010_playing_trombone/k9YUi3UhEPQ_000095.mp4
kRKhtGiFoso,train,playing trombone,10,clips/train/010_playing_trombone/kRKhtGiFoso_000030.mp4
kjcYmB64cQ8,train,playing trombone,10,clips/train/010_playing_trombone/kjcYmB64cQ8_000000.mp4
kyjn0yAktSM,train,playing trombone,10,clips/train/010_playing_trombone/kyjn0yAktSM_000030.mp4
kzBQRvWhGzo,train,playing trombone,10,clips/train/010_playing_trombone/kzBQRvWhGzo_000300.mp4
m4PSX2CjKus,train,playing trombone,10,clips/train/010_playing_trombone/m4PSX2CjKus_000020.mp4
nNjldfDRxS4,train,playing trombone,10,clips/train/010_playing_trombone/nNjldfDRxS4_000006.mp4
nwWBLjnWENU,train,playing trombone,10,clips/train/010_playing_trombone/nwWBLjnWENU_000070.mp4
nwm3vcs5rS0,train,playing trombone,10,clips/train/010_playing_trombone/nwm3vcs5rS0_000030.mp4
scT5F9QO0YM,train,playing trombone,10,clips/train/010_playing_trombone/scT5F9QO0YM_000011.mp4
t5TES3grpQc,train,playing trombone,10,clips/train/010_playing_trombone/t5TES3grpQc_000063.mp4
uxZ-S4brnRs,train,playing trombone,10,clips/train/010_playing_trombone/uxZ-S4brnRs_000047.mp4
vM5egffHKfM,train,playing trombone,10,clips/train/010_playing_trombone/vM5egffHKfM_000080.mp4
xJLcxuDPZ80,train,playing trombone,10,clips/train/010_playing_trombone/xJLcxuDPZ80_000310.mp4
z4xng2gX3y8,train,playing trombone,10,clips/train/010_playing_trombone/z4xng2gX3y8_000000.mp4
zrzcuktMMXg,train,playing trombone,10,clips/train/010_playing_trombone/zrzcuktMMXg_000380.mp4
0CHR1deaevM,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/0CHR1deaevM_000030.mp4
0hgwYYQYILs,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/0hgwYYQYILs_000030.mp4
0n0zuw8zuW4,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/0n0zuw8zuW4_000030.mp4
17ivLGFukBc,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/17ivLGFukBc_000030.mp4
1oSVFi7oM-0,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/1oSVFi7oM-0_000030.mp4
1tBrbVX-iIM,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/1tBrbVX-iIM_000030.mp4
41HkJUS2t8Y,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/41HkJUS2t8Y_000030.mp4
4Cc4hviIWts,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/4Cc4hviIWts_000030.mp4
4diqZHVAGCI,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/4diqZHVAGCI_000030.mp4
4iX6QcFCbcQ,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/4iX6QcFCbcQ_000030.mp4
52gZKC7x3uA,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/52gZKC7x3uA_000030.mp4
5HXv34vbeyo,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/5HXv34vbeyo_000030.mp4
5mjamZ0STOw,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/5mjamZ0STOw_000040.mp4
6GnMT_OECyM,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/6GnMT_OECyM_000030.mp4
6ZHP_K6IsRU,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/6ZHP_K6IsRU_000260.mp4
6ZWP0PCzJt8,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/6ZWP0PCzJt8_000030.mp4
7fyOuEd1Jsw,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/7fyOuEd1Jsw_000030.mp4
82TMGFSTnyA,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/82TMGFSTnyA_000030.mp4
9QIWPrBDWPs,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/9QIWPrBDWPs_000030.mp4
BH7GgB5Xf-Y,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/BH7GgB5Xf-Y_000050.mp4
BPlzQl2Cy48,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/BPlzQl2Cy48_000030.mp4
Bj39cABe2ps,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/Bj39cABe2ps_000030.mp4
BoYDDn8nOhk,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/BoYDDn8nOhk_000030.mp4
DJrbJW3TG9k,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/DJrbJW3TG9k_000030.mp4
DdU7S1lnZM4,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/DdU7S1lnZM4_000030.mp4
Drrnln7D-Ew,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/Drrnln7D-Ew_000030.mp4
DuQ3Xpb8Leg,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/DuQ3Xpb8Leg_000030.mp4
FzwWEJ0Bgvo,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/FzwWEJ0Bgvo_000030.mp4
G-KeLQQ-84k,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/G-KeLQQ-84k_000030.mp4
GHsxZzFthRU,train,"playing violin, fiddle",11,clips/train/011_playing_violin_fiddle/GHsxZzFthRU_000030.mp4
